city_key,market_ticker,event_date,decision_ts,decision_price,resolved_yes,model_prob_yes,model_prob_no,fair_yes,fair_no,yes_bid,yes_ask,no_bid,no_ask,chosen_side,entry_price,entry_price_source,pricing_mode,quote_source,uses_true_quotes,quote_spread,exec_edge_yes,exec_edge_no,edge_at_entry,gross_edge_at_entry,contracts,fees,gross_pnl,net_pnl,lookback_sample_size,model_name,fold_number,market_subtitle,strike_type,floor_strike,cap_strike,contract_type,entry_price_bucket,won
nyc,KXHIGHNY-26JAN06-T39,2026-01-06,2026-01-06 18:00:00+00:00,1.0,False,0.5,0.5,0.5,0.5,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.48,,0.48,0.49,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN06-T46,2026-01-06,2026-01-06 18:00:00+00:00,1.0,False,0.205882,0.794118,0.205882,0.794118,2.0,3.0,97.0,98.0,yes,3.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.165882,,0.165882,0.175882,1,0.01,-0.03,-0.04,34,baseline_climatology_v1,2,47° or above,greater,46.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN07-T42,2026-01-07,2026-01-07 19:00:00+00:00,14.0,False,0.764706,0.235294,0.764706,0.235294,13.0,14.0,86.0,87.0,yes,14.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.614706,,0.614706,0.624706,1,0.01,-0.14,-0.15,34,baseline_climatology_v1,2,41° or below,less,,42.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN07-T45,2026-01-07,2026-01-07 18:00:00+00:00,1.0,False,0.882353,0.117647,0.882353,0.117647,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.862353,,0.862353,0.872353,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,44° or below,less,,45.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN08-T53,2026-01-08,2026-01-08 19:00:00+00:00,1.0,False,0.970588,0.029412,0.970588,0.029412,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.950588,,0.950588,0.960588,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,52° or below,less,,53.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN08-B46.5,2026-01-08,2026-01-08 18:00:00+00:00,1.0,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,46° to 47°,between,46.0,47.0,between,0-25,False
nyc,KXHIGHNY-26JAN08-T46,2026-01-08,2026-01-08 18:00:00+00:00,0.5,False,0.852941,0.147059,0.852941,0.147059,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.832941,,0.832941,0.842941,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,45° or below,less,,46.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN09-T56,2026-01-09,2026-01-09 19:00:00+00:00,1.0,False,0.970588,0.029412,0.970588,0.029412,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.950588,,0.950588,0.960588,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,55° or below,less,,56.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN09-T49,2026-01-09,2026-01-09 18:00:00+00:00,1.0,False,0.852941,0.147059,0.852941,0.147059,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.832941,,0.832941,0.842941,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,48° or below,less,,49.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN10-B35.5,2026-01-10,2026-01-10 19:00:00+00:00,1.0,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,35° to 36°,between,35.0,36.0,between,0-25,False
chicago,KXHIGHCHI-26JAN10-B37.5,2026-01-10,2026-01-10 19:00:00+00:00,1.0,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,37° to 38°,between,37.0,38.0,between,0-25,False
chicago,KXHIGHCHI-26JAN10-T35,2026-01-10,2026-01-10 19:00:00+00:00,1.0,False,0.441176,0.558824,0.441176,0.558824,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.421176,,0.421176,0.431176,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,34° or below,less,,35.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN10-T52,2026-01-10,2026-01-10 18:00:00+00:00,1.0,True,0.794118,0.205882,0.794118,0.205882,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.774118,,0.774118,0.784118,1,0.01,0.99,0.98,34,baseline_climatology_v1,2,51° or below,less,,52.0,or_below,0-25,True
chicago,KXHIGHCHI-26JAN11-T32,2026-01-11,2026-01-11 19:00:00+00:00,1.0,False,0.411765,0.588235,0.411765,0.588235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.391765,,0.391765,0.401765,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,31° or below,less,,32.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN11-T39,2026-01-11,2026-01-11 19:00:00+00:00,1.0,False,0.352941,0.647059,0.352941,0.647059,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.332941,,0.332941,0.342941,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,40° or above,greater,39.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN11-T42,2026-01-11,2026-01-11 18:00:00+00:00,1.0,False,0.470588,0.529412,0.470588,0.529412,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.450588,,0.450588,0.460588,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,41° or below,less,,42.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN12-T39,2026-01-12,2026-01-12 19:00:00+00:00,1.0,False,0.735294,0.264706,0.735294,0.264706,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.715294,,0.715294,0.725294,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN12-T39,2026-01-12,2026-01-12 18:00:00+00:00,1.0,False,0.264706,0.735294,0.264706,0.735294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.244706,,0.244706,0.254706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN12-T46,2026-01-12,2026-01-12 18:00:00+00:00,1.0,False,0.470588,0.529412,0.470588,0.529412,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.450588,,0.450588,0.460588,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,47° or above,greater,46.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN13-T48,2026-01-13,2026-01-13 19:00:00+00:00,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,47° or below,less,,48.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN13-T43,2026-01-13,2026-01-13 18:00:00+00:00,1.0,False,0.529412,0.470588,0.529412,0.470588,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.509412,,0.509412,0.519412,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,42° or below,less,,43.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN13-T50,2026-01-13,2026-01-13 18:00:00+00:00,1.0,False,0.264706,0.735294,0.264706,0.735294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.244706,,0.244706,0.254706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,51° or above,greater,50.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN14-T38,2026-01-14,2026-01-14 19:00:00+00:00,1.0,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,37° or below,less,,38.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN14-T45,2026-01-14,2026-01-14 18:00:00+00:00,1.0,False,0.647059,0.352941,0.647059,0.352941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.627059,,0.627059,0.637059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,44° or below,less,,45.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN15-T32,2026-01-15,2026-01-15 19:00:00+00:00,0.5,False,0.588235,0.411765,0.588235,0.411765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.568235,,0.568235,0.578235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,33° or above,greater,32.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN15-T41,2026-01-15,2026-01-15 18:00:00+00:00,1.0,False,0.588235,0.411765,0.588235,0.411765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.568235,,0.568235,0.578235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,40° or below,less,,41.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN15-T48,2026-01-15,2026-01-15 18:00:00+00:00,1.0,False,0.205882,0.794118,0.205882,0.794118,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.185882,,0.185882,0.195882,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,49° or above,greater,48.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN16-T35,2026-01-16,2026-01-16 19:00:00+00:00,3.0,False,0.5,0.5,0.5,0.5,2.0,3.0,97.0,98.0,yes,3.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.46,,0.46,0.47,1,0.01,-0.03,-0.04,34,baseline_climatology_v1,3,34° or below,less,,35.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN16-T42,2026-01-16,2026-01-16 19:00:00+00:00,0.5,False,0.205882,0.794118,0.205882,0.794118,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.185882,,0.185882,0.195882,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,43° or above,greater,42.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN16-T40,2026-01-16,2026-01-16 18:00:00+00:00,1.0,False,0.5,0.5,0.5,0.5,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.48,,0.48,0.49,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,41° or above,greater,40.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN17-T23,2026-01-17,2026-01-17 19:00:00+00:00,1.0,False,0.117647,0.882353,0.117647,0.882353,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.097647,,0.097647,0.107647,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,22° or below,less,,23.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN17-T30,2026-01-17,2026-01-17 19:00:00+00:00,1.0,False,0.794118,0.205882,0.794118,0.205882,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.774118,,0.774118,0.784118,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,31° or above,greater,30.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN17-B42.5,2026-01-17,2026-01-17 18:00:00+00:00,1.0,False,0.176471,0.823529,0.176471,0.823529,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.156471,,0.156471,0.166471,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,42° to 43°,between,42.0,43.0,between,0-25,False
nyc,KXHIGHNY-26JAN17-T36,2026-01-17,2026-01-17 18:00:00+00:00,1.0,False,0.382353,0.617647,0.382353,0.617647,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.362353,,0.362353,0.372353,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,35° or below,less,,36.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN17-T43,2026-01-17,2026-01-17 18:00:00+00:00,1.0,False,0.294118,0.705882,0.294118,0.705882,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.274118,,0.274118,0.284118,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,44° or above,greater,43.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN18-T19,2026-01-18,2026-01-18 19:00:00+00:00,8.0,False,0.147059,0.852941,0.147059,0.852941,6.0,8.0,92.0,94.0,yes,8.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.057059,,0.057059,0.067059,1,0.01,-0.08,-0.09,34,baseline_climatology_v1,3,18° or below,less,,19.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN18-T26,2026-01-18,2026-01-18 19:00:00+00:00,0.5,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,27° or above,greater,26.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN18-B33.5,2026-01-18,2026-01-18 18:00:00+00:00,1.0,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-26JAN18-T33,2026-01-18,2026-01-18 18:00:00+00:00,0.5,False,0.176471,0.823529,0.176471,0.823529,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.156471,,0.156471,0.166471,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,32° or below,less,,33.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN18-T40,2026-01-18,2026-01-18 18:00:00+00:00,1.0,False,0.558824,0.441176,0.558824,0.441176,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.538824,,0.538824,0.548824,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,41° or above,greater,40.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN19-T23,2026-01-19,2026-01-19 19:00:00+00:00,1.0,False,0.705882,0.294118,0.705882,0.294118,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.685882,,0.685882,0.695882,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,24° or above,greater,23.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN19-T35,2026-01-19,2026-01-19 18:00:00+00:00,1.0,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,36° or above,greater,35.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN20-T20,2026-01-20,2026-01-20 19:00:00+00:00,7.0,False,0.235294,0.764706,0.235294,0.764706,6.0,7.0,93.0,94.0,yes,7.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.155294,,0.155294,0.165294,1,0.01,-0.07,-0.08,34,baseline_climatology_v1,3,19° or below,less,,20.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN20-T27,2026-01-20,2026-01-20 19:00:00+00:00,0.5,False,0.617647,0.382353,0.617647,0.382353,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.597647,,0.597647,0.607647,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,28° or above,greater,27.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN20-T29,2026-01-20,2026-01-20 18:00:00+00:00,2.0,False,0.823529,0.176471,0.823529,0.176471,0.0,2.0,98.0,100.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.793529,,0.793529,0.803529,1,0.01,-0.02,-0.03,34,baseline_climatology_v1,3,30° or above,greater,29.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN21-T28,2026-01-21,2026-01-21 19:00:00+00:00,0.5,False,0.323529,0.676471,0.323529,0.676471,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.303529,,0.303529,0.313529,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,27° or below,less,,28.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN21-T35,2026-01-21,2026-01-21 19:00:00+00:00,1.0,False,0.441176,0.558824,0.441176,0.558824,1.0,2.0,98.0,99.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.411176,,0.411176,0.421176,1,0.01,-0.02,-0.03,34,baseline_climatology_v1,3,36° or above,greater,35.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN21-T33,2026-01-21,2026-01-21 18:00:00+00:00,4.0,False,0.352941,0.647059,0.352941,0.647059,3.0,4.0,96.0,97.0,yes,4.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.302941,,0.302941,0.312941,1,0.01,-0.04,-0.05,34,baseline_climatology_v1,3,32° or below,less,,33.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN21-T40,2026-01-21,2026-01-21 18:00:00+00:00,3.0,False,0.382353,0.617647,0.382353,0.617647,2.0,3.0,97.0,98.0,yes,3.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.342353,,0.342353,0.352353,1,0.01,-0.03,-0.04,34,baseline_climatology_v1,3,41° or above,greater,40.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN22-T29,2026-01-22,2026-01-22 19:00:00+00:00,6.0,False,0.794118,0.205882,0.794118,0.205882,2.0,3.0,97.0,98.0,yes,3.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.754118,,0.754118,0.764118,1,0.01,-0.03,-0.04,34,baseline_climatology_v1,3,30° or above,greater,29.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN22-B42.5,2026-01-22,2026-01-22 18:00:00+00:00,1.0,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,42° to 43°,between,42.0,43.0,between,0-25,False
nyc,KXHIGHNY-26JAN22-T40,2026-01-22,2026-01-22 18:00:00+00:00,0.5,False,0.647059,0.352941,0.647059,0.352941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.627059,,0.627059,0.637059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,39° or below,less,,40.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN23-T12,2026-01-23,2026-01-23 19:00:00+00:00,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,13° or above,greater,12.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN23-T32,2026-01-23,2026-01-23 18:00:00+00:00,1.0,False,0.205882,0.794118,0.205882,0.794118,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.185882,,0.185882,0.195882,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,31° or below,less,,32.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN23-T39,2026-01-23,2026-01-23 18:00:00+00:00,1.0,False,0.558824,0.441176,0.558824,0.441176,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.538824,,0.538824,0.548824,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,40° or above,greater,39.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN24-T16,2026-01-24,2026-01-24 19:00:00+00:00,1.0,False,0.911765,0.088235,0.911765,0.088235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.891765,,0.891765,0.901765,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,17° or above,greater,16.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN24-T23,2026-01-24,2026-01-24 18:00:00+00:00,1.0,False,1.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.98,,0.98,0.99,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,24° or above,greater,23.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN25-T16,2026-01-25,2026-01-25 19:00:00+00:00,1.0,False,0.147059,0.852941,0.147059,0.852941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.127059,,0.127059,0.137059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,15° or below,less,,16.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN25-T23,2026-01-25,2026-01-25 19:00:00+00:00,2.0,False,0.852941,0.147059,0.852941,0.147059,0.0,2.0,98.0,100.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,2.0,0.822941,,0.822941,0.832941,1,0.01,-0.02,-0.03,34,baseline_climatology_v1,3,24° or above,greater,23.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN26-T14,2026-01-26,2026-01-26 19:00:00+00:00,2.0,False,0.911765,0.088235,0.911765,0.088235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.891765,,0.891765,0.901765,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,15° or above,greater,14.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN26-B33.5,2026-01-26,2026-01-26 18:00:00+00:00,0.5,False,0.088235,0.911765,0.088235,0.911765,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.068235,,0.068235,0.078235,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-26JAN26-T34,2026-01-26,2026-01-26 18:00:00+00:00,0.5,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,35° or above,greater,34.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN27-T20,2026-01-27,2026-01-27 19:00:00+00:00,0.5,False,0.882353,0.117647,0.882353,0.117647,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.862353,,0.862353,0.872353,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,21° or above,greater,20.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN28-T20,2026-01-28,2026-01-28 19:00:00+00:00,1.0,False,0.911765,0.088235,0.911765,0.088235,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.891765,,0.891765,0.901765,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,21° or above,greater,20.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN28-T26,2026-01-28,2026-01-28 18:00:00+00:00,1.0,False,0.941176,0.058824,0.941176,0.058824,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.921176,,0.921176,0.931176,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,27° or above,greater,26.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN29-T19,2026-01-29,2026-01-29 19:00:00+00:00,13.0,False,0.911765,0.088235,0.911765,0.088235,15.0,16.0,84.0,85.0,yes,16.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.741765,,0.741765,0.751765,1,0.01,-0.16,-0.17,34,baseline_climatology_v1,3,20° or above,greater,19.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN29-T26,2026-01-29,2026-01-29 18:00:00+00:00,1.0,False,0.941176,0.058824,0.941176,0.058824,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.921176,,0.921176,0.931176,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,3,27° or above,greater,26.0,,or_above,0-25,False
